seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
427,1.7911324953788346,1.830188679245283,0.48047190806677575,-0.7370825834622601,0.2689285714285714,1.0060111548908315,53,97,1.2751746869552525
58,1.8019935282316917,1.98,0.4109967641158459,-0.751836323886539,0.28928571428571426,1.0411220381722532,50,99,1.2757081015111145
475,1.6680381804689652,2.1333333333333333,0.267352423567816,-0.5592739199436197,0.30932539682539684,0.8685993167690166,45,96,1.2765464365084314
227,1.9683687293099057,1.8909090909090909,0.5387298192004074,-0.9882042467336585,0.1869047619047619,1.1751090086384204,55,104,1.2766257565963448
488,1.7669360372672482,1.9622641509433962,0.40233594316192595,-0.6963021240885018,0.29166666666666663,0.9879687907551684,53,104,1.279524550405297
54,1.859398147712488,1.7407407407407407,0.5593287034858736,-0.828176500910181,0.243015873015873,1.071192373926054,54,94,1.2796745970753611
36,1.8044364529437504,1.8148148148148149,0.49481081906446783,-0.7485896931872165,0.2812301587301587,1.0298198519173751,54,98,1.2804236677126988
431,1.8373281088563076,1.8653846153846154,0.4859717467358461,-0.7904820972437712,0.2595238095238095,1.0500059067675807,52,97,1.2839906407856678
60,1.7655773148420206,1.8958333333333333,0.4348719907543437,-0.6850930270047918,0.32678571428571435,1.0118787412905061,48,91,1.2860121959386663
310,1.7315645061852492,1.9298245614035088,0.4008699723908702,-0.6340017266874851,0.32996031746031745,0.9639620441478026,57,110,1.2877632975040096
359,1.7169919546795813,1.706896551724138,0.5050477014777217,-0.6120094311270783,0.3408730158730159,0.9528824470000942,58,99,1.2885853528906266
121,1.8515451006438997,1.78,0.5357725503219498,-0.8033700154218991,0.28154761904761905,1.0849176344695182,50,89,1.2891860898485703
487,1.7745430449794775,1.9636363636363636,0.40545334067155697,-0.6844098548510313,0.2708333333333333,0.9552431881843647,55,108,1.2954561465837555
35,1.8914258606668473,2.0,0.44571293033342363,-0.8460591010597788,0.258452380952381,1.1045114820121598,49,98,1.2991844899250022
293,1.8745778828827493,1.6481481481481481,0.6132148673673006,-0.82152492730153,0.2698412698412699,1.0913661971428,54,89,1.2995104337716783
